raw_time,text_content
2022-01-21T19:54:16.000Z,MMDA ALERT: Vehicular accident at C5 Kalayaan SB involving 2-Truck as of 3:23 AM. 2 lane's occupied. MMDA on site. #mmda
2022-01-21T15:53:28.000Z,MMDA ALERT: Vehicular accident at EDSA Ayala Tunnel NB involving Car as of 11:33 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T07:33:46.000Z,MMDA ALERT: Vehicular accident at C5 Tiendesitas NB involving truck and car as of 3:26 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T06:26:05.000Z,MMDA ALERT: Vehicular accident at EDSA P. Tuazon NB involving 2 Cars as of 2:08 PM. 2 lanes occupied. MMDA on site. #mmda
2022-01-21T05:50:11.000Z,MMDA ALERT: Vehicular accident at Commonwealth Market WB involving motorcycle and L300 as of 1:45 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T05:43:00.000Z,MMDA ALERT: Vehicular accident at EDSA Ortigas flyover SB involving Bus as of 1:35 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T05:30:33.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza SB involving car and 2 Van as of 1:26 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T04:50:27.000Z,MMDA ALERT: Vehicular accident at EDSA P. Tuazon intersection involving Motorcycle as of 12:43 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T04:44:20.000Z,MMDA ALERT: Vehicular accident at EDSA Santolan NB involving Motorcycle as of 12:40 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T04:28:57.000Z,"MMDA ALERT: Vehicular accident at EDSA Balintawak Market SB involving 2 Motorcycle, Closed van and L300 van as of 12:24 PM. 1 lane occupied. MMDA on site. #mmda"
2022-01-21T04:26:17.000Z,MMDA ALERT: Vehicular accident at Ortigas POEA WB involving Car and Truck as of 12:20 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T04:13:24.000Z,MMDA ALERT: Vehicular accident at EDSA Ortigas NB involving Car and Pick-up as of 12:08 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T04:13:21.000Z,MMDA ALERT: Vehicular accident at C5 Bagong Ilog SB involving Motorcycle as of 11:56 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T03:48:37.000Z,MMDA ALERT: Vehicular accident at EDSA NIA NB involving SUV and motorcycle as of 11:44 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T04:50:27.000Z,MMDA ALERT: Vehicular accident at EDSA P. Tuazon intersection involving Motorcycle as of 12:43 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T04:44:20.000Z,MMDA ALERT: Vehicular accident at EDSA Santolan NB involving Motorcycle as of 12:40 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T04:28:57.000Z,"MMDA ALERT: Vehicular accident at EDSA Balintawak Market SB involving 2 Motorcycle, Closed van and L300 van as of 12:24 PM. 1 lane occupied. MMDA on site. #mmda"
2022-01-21T04:26:17.000Z,MMDA ALERT: Vehicular accident at Ortigas POEA WB involving Car and Truck as of 12:20 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T04:13:24.000Z,MMDA ALERT: Vehicular accident at EDSA Ortigas NB involving Car and Pick-up as of 12:08 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T04:13:21.000Z,MMDA ALERT: Vehicular accident at C5 Bagong Ilog SB involving Motorcycle as of 11:56 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T03:48:37.000Z,MMDA ALERT: Vehicular accident at EDSA NIA NB involving SUV and motorcycle as of 11:44 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T02:55:26.000Z,MMDA ALERT: Vehicular accident at EDSA Main Ave. SB involving AUV and car as of 10:40 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T01:51:09.000Z,MMDA ALERT: Vehicular accident at C5 Calle Industria SB involving motorcycle and car as of 9:47 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-21T00:28:54.000Z,MMDA ALERT: Vehicular accident at Andrews Ave. Tramo intersection involving 2 motorcycle as of 8:25 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-20T23:47:29.000Z,MMDA ALERT: Vehicular accident at C5 Julia Vargas NB involving 2 closed van as of 7:42 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-20T23:17:22.000Z,MMDA ALERT: Vehicular accident at C5 Ortigas IPI NB involving Motorcycle and bicycle as of 7:15 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-20T23:03:11.000Z,MMDA ALERT: Vehicular accident at Mindanao North Ave. SB involving 2 Motorcycle as of 6:58 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-20T21:47:18.000Z,MMDA ALERT: Vehicular accident at Commonwealth ECM WB involving 2- Motorcycle's as of 5:13 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-20T20:23:22.000Z,MMDA ALERT: Vehicular accident at Roxas Blvd Quirino SB involving Motorcycle and Car as of 4:11 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-20T18:15:42.000Z,MMDA ALERT: Vehicular accident at C5 After Mckinley SB involving Dump Truck as of 1:33 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-20T13:50:47.000Z,MMDA ALERT: Vehicular accident at EDSA Kaingin fronting Landers SB involving 2 motorcycles as of 9:34 PM 1 lane occupied. MMDA on site.#mmda
2022-01-20T07:37:27.000Z,MMDA ALERT: Vehicular accident at 
2022-01-20T05:25:05.000Z,MMDA ALERT: Vehicular accident at EDSA Landmark busway SB involving Motorcycle and bus as of 1:18 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-20T05:04:24.000Z,MMDA ALERT: Vehicular accident at EDSA Ayala Tunnel SB involving Motorcycle and SUV as of 1:00 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-20T01:39:55.000Z,MMDA ALERT: Vehicular accident at Araneta E. Rodriguez WB involving motorcycle and car as of 9:32 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-20T00:10:17.000Z,MMDA ALERT: Vehicular accident at Aurora Araneta SB involving motorcycle as of 8:05 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-20T00:06:57.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza SB involving car and AUV as of 7:46 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-19T23:24:59.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza NB involving 2 motorcycles as of 7:21 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-19T23:07:56.000Z,MMDA ALERT: Vehicular accident at Ortigas WB before EDSA involving 2 SUV as of 6:49 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-20T05:25:05.000Z,MMDA ALERT: Vehicular accident at EDSA Landmark busway SB involving Motorcycle and bus as of 1:18 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-20T05:04:24.000Z,MMDA ALERT: Vehicular accident at EDSA Ayala Tunnel SB involving Motorcycle and SUV as of 1:00 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-20T01:39:55.000Z,MMDA ALERT: Vehicular accident at Araneta E. Rodriguez WB involving motorcycle and car as of 9:32 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-20T00:10:17.000Z,MMDA ALERT: Vehicular accident at Aurora Araneta SB involving motorcycle as of 8:05 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-20T00:06:57.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza SB involving car and AUV as of 7:46 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-19T23:24:59.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza NB involving 2 motorcycles as of 7:21 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-19T23:07:56.000Z,MMDA ALERT: Vehicular accident at Ortigas WB before EDSA involving 2 SUV as of 6:49 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-19T15:08:34.000Z,MMDA ALERT: Vehicular accident at C5 J. Vargas Intersection SB involving car and truck as of 10:39 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-19T05:04:45.000Z,MMDA ALERT: Vehicular accident at Mindanao Congressional NB involving Motorcycle and Van as of 12:59 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-19T04:32:33.000Z,MMDA ALERT: Vehicular accident at Bonifacio Drive SB involving Van and Truck as of 12:15 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-19T03:57:19.000Z,MMDA ALERT: Vehicular accident at Katipunan P. Tuazon SB involving motorcycle as of 11:50 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-19T00:28:43.000Z,MMDA ALERT: Vehicular accident at EDSA Ayala tunnel NB involving 2 motorcycles as of 8:23 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-18T23:57:26.000Z,MMDA ALERT: Vehicular accident at Quirino Plaza Dilao SB involving SUV and closed van as of 7:53 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-18T23:39:09.000Z,MMDA ALERT: Vehicular accident at Mindanao Congressional SB involving car and motorcycle as of 7:34 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-18T23:27:26.000Z,MMDA ALERT: Vehicular accident at Ortigas Wilson WB involving 2 motorcycles as of 7:23 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-18T05:27:48.000Z,MMDA ALERT: Vehicular accident at A. Bonifacio 7TH Ave. SB involving Van and E-Jeep as of 1:21 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-18T05:16:00.000Z,MMDA ALERT: Vehicular accident at Congressional Ave. Circle C-Mall WB involving 2 Van as of 1:00 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-18T00:51:40.000Z,MMDA ALERT: Vehicular accident at EDSA GMA Drive Samar St. SB involving AUV and SUV as of 8:33 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-17T16:27:06.000Z,MMDA ALERT: Vehicular accident at EDSA Ayala Tunnel NB involving Van and Bus as of 11:55 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-17T09:35:50.000Z,MMDA ALERT: Vehicular accident at Roxas Blvd. Buendia F/O SB involving Van and Taxi as of 4:51 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-17T07:25:04.000Z,MMDA ALERT: Vehicular accident at E. Rodriguez Avenue Araneta intersection EB involving 2 MCs as of 3:04 PM. 1 lane occupied. MMDA on site.#mmda
2022-01-17T05:34:17.000Z,MMDA ALERT: Vehicular accident at EDSA Taft NB involving Motorcycle and Pick-up as of 1:30 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-17T04:53:30.000Z,MMDA ALERT: Vehicular accident at EDSA Rockwell Flyover NB involving 2 Motorcycle as of 12:48 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-17T04:13:07.000Z,MMDA ALERT: Vehicular accident at Katipunan Miriam NB involving 2 trucks as of 12:09 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-17T02:06:49.000Z,MMDA ALERT: Vehicular accident at Katipunan CP Garcia SB involving L300 and Motorcycle as of 10:02 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-17T09:35:50.000Z,MMDA ALERT: Vehicular accident at Roxas Blvd. Buendia F/O SB involving Van and Taxi as of 4:51 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-17T07:25:04.000Z,MMDA ALERT: Vehicular accident at E. Rodriguez Avenue Araneta intersection EB involving 2 MCs as of 3:04 PM. 1 lane occupied. MMDA on site.#mmda
2022-01-17T05:34:17.000Z,MMDA ALERT: Vehicular accident at EDSA Taft NB involving Motorcycle and Pick-up as of 1:30 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-17T04:53:30.000Z,MMDA ALERT: Vehicular accident at EDSA Rockwell Flyover NB involving 2 Motorcycle as of 12:48 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-17T04:13:07.000Z,MMDA ALERT: Vehicular accident at Katipunan Miriam NB involving 2 trucks as of 12:09 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-17T02:06:49.000Z,MMDA ALERT: Vehicular accident at Katipunan CP Garcia SB involving L300 and Motorcycle as of 10:02 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-17T00:15:39.000Z,MMDA ALERT: Vehicular accident at Aurora Oroquieta SB involving 2 Motorcycles as of 8:05 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-17T00:06:33.000Z,MMDA ALERT: Vehicular accident at Roxas Kalaw NB involving pick-up and Motorcycle as of 7:50 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-16T23:37:54.000Z,MMDA ALERT: Vehicular accident at C5 Libis tunnel SB involving Motorcycle as of 7:34 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-16T08:55:33.000Z,MMDA ALERT: Vehicular accident at Aurora Blvd. EB before EDSA intersection involving MC as of 4:18 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-16T05:37:26.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza NB involving Car and Motorcycle as of 1:30 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-16T05:36:43.000Z,MMDA ALERT: Vehicular accident at V. Luna Maliksi St. EB involving Car and 5 Star Bus as of 1:06 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-16T00:01:46.000Z,MMDA ALERT: Vehicular accident at Bonny Serrano Katipunan EB involving SUV and Motorcycle as of 7:35 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-15T21:39:50.000Z,MMDA ALERT: Vehicular accident at E. Rodriguez before Aurora SB involving a PUJ and UV Express as of 4:42 AM. 1 lane occupied. MMDA assisted. #mmda
2022-01-15T09:34:56.000Z,"MMDA ALERT: Vehicular accident at C5, Luzon after Flyover SB involving closed van and AUV as of 5:30PM 1 lane occupied. #mmda"
2022-01-15T08:35:55.000Z,MMDA ALERT: Vehicular accident at West Zamora Quirino NB involving AUV and MC as of 4:27PM 1 lane occupied. #mmda
2022-01-15T08:02:33.000Z,"MMDA ALERT: Vehicular accident at Commonwealth Tandang Sora EB, involving PUJ and MC as of 3:40PM 1 lane occupied. #mmda"
2022-01-15T02:29:47.000Z,MMDA ALERT: Vehicular accident at Roxas blvd Infront of Manila hotel SB involving truck and car as of 10:23 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-14T17:11:48.000Z,MMDA ALERT: Vehicular accident at Sandigan Tunnel WB involving car as of 12:47 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-14T16:31:57.000Z,MMDA ALERT: Vehicular accident at Commonwealth St. Peter Church involving truck and motorcycle as of 12:10 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-14T10:53:48.000Z,MMDA ALERT: Vehicular accident at C5 Katipunan Ateneo NB involving MC and elf truck as of 6:00 PM. 1 lane occupied. #mmda
2022-01-14T03:40:58.000Z,MMDA ALERT: Vehicular accident at EDSA Guadalupe SB involving elf truck and van as of 11:34 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-14T00:41:06.000Z,MMDA ALERT: Vehicular accident at Mindanao u-turn slot before Smart Comec involving SUV and motorcycle as of 8:08 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-13T23:11:19.000Z,MMDA ALERT: Vehicular accident at Commonwealth Sandigan EB involving truck as of 6:23 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-13T05:56:17.000Z,MMDA ALERT: Vehicular accident at Quezon Ave Araneta SB involving closed van and motorcycle as of 1:44 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-13T05:40:51.000Z,MMDA ALERT: Vehicular accident at Commonwealth COA WB involving 2 motorcycle as of 1:20 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-13T05:03:21.000Z,MMDA ALERT: Vehicular accident at EDSA Ortigas MRT SB involving car and AUV as of 12:59 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-13T04:26:30.000Z,MMDA ALERT: Vehicular accident at Araneta Aurora blvd SB involving motorcycle as of 11:58 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-14T10:53:48.000Z,MMDA ALERT: Vehicular accident at C5 Katipunan Ateneo NB involving MC and elf truck as of 6:00 PM. 1 lane occupied. #mmda
2022-01-14T03:40:58.000Z,MMDA ALERT: Vehicular accident at EDSA Guadalupe SB involving elf truck and van as of 11:34 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-14T00:41:06.000Z,MMDA ALERT: Vehicular accident at Mindanao u-turn slot before Smart Comec involving SUV and motorcycle as of 8:08 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-13T23:11:19.000Z,MMDA ALERT: Vehicular accident at Commonwealth Sandigan EB involving truck as of 6:23 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-13T05:56:17.000Z,MMDA ALERT: Vehicular accident at Quezon Ave Araneta SB involving closed van and motorcycle as of 1:44 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-13T05:40:51.000Z,MMDA ALERT: Vehicular accident at Commonwealth COA WB involving 2 motorcycle as of 1:20 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-13T05:03:21.000Z,MMDA ALERT: Vehicular accident at EDSA Ortigas MRT SB involving car and AUV as of 12:59 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-13T04:26:30.000Z,MMDA ALERT: Vehicular accident at Araneta Aurora blvd SB involving motorcycle as of 11:58 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-13T04:15:40.000Z,MMDA ALERT: Vehicular accident at Congressional WB involving motorcycle as of 11:50 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-13T03:34:51.000Z,MMDA ALERT: Vehicular accident at C5 before F/O Aurora Katipunan NB involving pick-up and AUV as of 11:09 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-13T02:50:33.000Z,MMDA ALERT: Vehicular accident at C5 BGC SB involving scooter and motorcycle as of 10:30 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T23:16:54.000Z,MMDA ALERT: Vehicular accident at Araneta Ave. before Aurora Blvd. SB involving AUV and bicycle as of 7:07 AM. 1 lanes occupied. MMDA on site. #mmda
2022-01-12T23:00:06.000Z,MMDA ALERT: Vehicular accident at EDSA after Ayala tunnel SB involving taxi as of 6:30 AM. 2 lanes occupied. MMDA on site. #mmda
2022-01-12T21:25:23.000Z,MMDA ALERT: Vehicular accident at C5 Bagong Ilog Flyover NB involving dump truck as of 4:54 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T17:00:09.000Z,MMDA ALERT: Vehicular accident at EDSA A. De Jesus UTS involving 2 motorcycles as of 12:10 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T06:32:40.000Z,MMDA ALERT: Vehicular accident at East Ave. infront of LTO WB involving taxi and MC as of 1:46 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-12T03:38:14.000Z,MMDA ALERT: Vehicular accident at Katipunan Up Town Center NB involving motorcycle and SUVas of 11:33 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T02:50:39.000Z,MMDA ALERT: Vehicular accident at EDSA Buendia NB involving bus and van as of 10:34 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T02:46:43.000Z,MMDA ALERT: Vehicular accident at C5 Eastwood SB involving motorcycle and car as of 10:30 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T02:21:44.000Z,MMDA ALERT: Vehicular accident at Agham road North Ave SB involving car and van as of 9:47 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T02:20:19.000Z,MMDA ALERT: Vehicular accident at Commonwealth SM Fairview Quirino involving motorcycle and bicycle as of 9:43 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T02:15:22.000Z,MMDA ALERT: Vehicular accident at Ma. Orosa P. Burgos EB involving motorcycle and SUV as of 9:59 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T01:06:53.000Z,MMDA ALERT: Vehicular accident at Commonwealth Camaro WB involving motorcycle and motorcycle as of 9:04 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T00:55:26.000Z,MMDA ALERT: Vehicular accident at EDSA Shaw tunnel NB involving SUV as of 8:41 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T00:28:58.000Z,MMDA ALERT: Vehicular accident at Commonwealth Tandang Sora WB involving motorcycle as of 8:02 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T02:46:43.000Z,MMDA ALERT: Vehicular accident at C5 Eastwood SB involving motorcycle and car as of 10:30 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T02:21:44.000Z,MMDA ALERT: Vehicular accident at Agham road North Ave SB involving car and van as of 9:47 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T02:20:19.000Z,MMDA ALERT: Vehicular accident at Commonwealth SM Fairview Quirino involving motorcycle and bicycle as of 9:43 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T02:15:22.000Z,MMDA ALERT: Vehicular accident at Ma. Orosa P. Burgos EB involving motorcycle and SUV as of 9:59 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T01:06:53.000Z,MMDA ALERT: Vehicular accident at Commonwealth Camaro WB involving motorcycle and motorcycle as of 9:04 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T00:55:26.000Z,MMDA ALERT: Vehicular accident at EDSA Shaw tunnel NB involving SUV as of 8:41 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-12T00:28:58.000Z,MMDA ALERT: Vehicular accident at Commonwealth Tandang Sora WB involving motorcycle as of 8:02 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-11T23:25:43.000Z,MMDA ALERT: Vehicular accident at Araneta Aurora SB involving motorcycle as of 6:54 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-11T19:20:07.000Z,MMDA ALERT: Vehicular accident at EDSA Guadix NB involving car as of 3:06 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-11T19:19:07.000Z,MMDA ALERT: Vehicular accident at C3 A. Mabini Intersection involving motorcycle as of 3:02 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-11T15:37:38.000Z,MMDA ALERT: Vehicular accident at C5 Lanuza SB involving 2 motorcycles as of 11:24 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-11T10:56:00.000Z,MMDA ALERT: Vehicular accident at EDSA Ortigas split NB involving UV express and MC as of 5:43 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-11T09:41:49.000Z,MMDA ALERT: Vehicular accident at Commonwealth Litex EB involving van and MC as of 5:31 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-11T08:21:33.000Z,MMDA ALERT: Vehicular accident at Commonwealth Old Balara Home Depot EB involving bus and MC as of 4:07 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-11T08:06:10.000Z,MMDA ALERT: Vehicular accident at C5 Katipunan Ateneo NB involving van and car as of 3:33 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-11T08:05:30.000Z,MMDA ALERT: Vehicular accident at EDSA Taft Ave. NB involving bus and taxi as of 3:36 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-11T08:04:58.000Z,MMDA ALERT: Vehicular accident at EDSA Estrella SB involving car and MC as of 3:30 PM. 1 lane occupied. MMDA assisted. #mmda
2022-01-11T05:12:57.000Z,MMDA ALERT: Vehicular accident at Congressional Mindanao WB involving car and tricycle as of 12:49 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-11T03:11:32.000Z,MMDA ALERT: Vehicular accident at Commonwealth Peria EB involving 2 motorcycle as of 10:56 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-11T02:48:00.000Z,MMDA ALERT: Vehicular accident at E. Rodriguez Araneta NB involving van and pick-up as of 10:33 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-11T02:42:17.000Z,MMDA ALERT: Vehicular accident at E.Rodriguez Araneta NB involving van and pick-up as of 10:33 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-11T02:09:13.000Z,MMDA ALERT: Vehicular accident at C5 Blueridge NB involving 2 Van as of 10:05 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-10T16:49:11.000Z,MMDA ALERT: Vehicular accident at EDSA Taft NB involving motorcycle and bicycle as of 12:19 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-10T16:23:54.000Z,"MMDA ALERT: Vehicular accident at Commonwealth, in front of CHR EB involving taxi and closed van as of 12:07 AM. 1 lane occupied. MMDA on site. #mmda"
2022-01-10T16:22:52.000Z,MMDA ALERT: Vehicular accident at EDSA Ortigas Flyover NB involving motorcycle as of 11:28 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-10T02:05:59.000Z,MMDA ALERT: Vehicular accident at A.Bonifacio C3 EB involving 2 motorcycle as of 9:56 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-10T01:46:58.000Z,MMDA ALERT: Vehicular accident at EDSA Ayala tunnel NB involving AUV and van as of 9:35 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-10T16:23:54.000Z,"MMDA ALERT: Vehicular accident at Commonwealth, in front of CHR EB involving taxi and closed van as of 12:07 AM. 1 lane occupied. MMDA on site. #mmda"
2022-01-10T16:22:52.000Z,MMDA ALERT: Vehicular accident at EDSA Ortigas Flyover NB involving motorcycle as of 11:28 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-10T02:05:59.000Z,MMDA ALERT: Vehicular accident at A.Bonifacio C3 EB involving 2 motorcycle as of 9:56 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-10T01:46:58.000Z,MMDA ALERT: Vehicular accident at EDSA Ayala tunnel NB involving AUV and van as of 9:35 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-10T01:12:26.000Z,MMDA ALERT: Vehicular accident at Elliptical East ave. involving 2 AUV as of 8:48 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-10T00:36:48.000Z,MMDA ALERT: Vehicular accident at EDSA Buendia SB involving car and van as of 8:26 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-09T23:44:35.000Z,MMDA ALERT: Vehicular accident at EDSA Main ave SB involving SUV and pick up as of 7:35 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-09T05:28:20.000Z,MMDA ALERT: Vehicular accident at Marcos Highway Burger King WB involving Motorcycle and SUV as of 12:52 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-09T04:05:23.000Z,MMDA ALERT: Vehicular accident at Elliptical North Ave. involving van andmotorcycle as of 11:42 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-09T00:04:04.000Z,MMDA ALERT: Vehicular accident at Ayala P. Casal WB involving motorcycle and Taxi as of 7:36 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-08T20:43:05.000Z,MMDA ALERT: Vehicular accident at Marcos Highway Burger King U-turn EB involving Car as of 3:57 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-08T05:46:06.000Z,MMDA ALERT: Vehicular accident at C5 Blueridge SB involving 2 motorcycle as of 1:40 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-08T04:58:31.000Z,"MMDA ALERT: Vehicular accident at Quezon Ave. Sct, Magbanua SB involving 2 cars as of 12:53 PM. 1 lane occupied. MMDA on site. #mmda"
2022-01-08T01:40:40.000Z,"MMDA ALERT: Vehicular accident at Quezon Ave. Araneta WB involving Van, AUV and motorcycle as of 9:33 AM. 1 lane occupied. MMDA on site. #mmda"
2022-01-07T23:51:04.000Z,MMDA ALERT: Vehicular accident at C5 Julia Vargas NB involving truck and motorcycle as of 7:45 AM. 1 lane occupied. MMDA on site. #mmda
2022-01-07T05:31:44.000Z,MMDA ALERT: Vehicular accident at Quezon Ave. BIR road SB involving car and motorcycle as of 1:22 PM. 1 lane occupied. MMDA on site. #mmda
2022-01-07T04:58:04.000Z,MMDA ALERT: Vehicular accident at EDSA Park Ave. NB SUV and Motorcycle as of 12:53 PM. 1 lane occupied. MMDA on site. #mmda
